player_name,Zone,Contest,FGA,FGM,FG_PCT
damian lillard,Restricted Area (Layup),Slight Contest,21,16,0.7619
damjan rudez,Above the Break 3,Heavy Contest,15,5,0.3333
damjan rudez,Above the Break 3,Slight Contest,46,16,0.3478
damjan rudez,Above the Break 3,Wide Open,31,9,0.2903
damjan rudez,Corner 3,Slight Contest,19,9,0.4737
damjan rudez,Free Throw / Short Range,Heavy Contest,17,10,0.5882
damjan rudez,Mid-Range,Heavy Contest,10,3,0.3
damjan rudez,Mid-Range,Slight Contest,22,13,0.5909
danilo gallinai,Above the Break 3,Heavy Contest,23,6,0.2609
danilo gallinai,Above the Break 3,Slight Contest,94,33,0.3511
danilo gallinai,Above the Break 3,Wide Open,51,15,0.2941
danilo gallinai,Corner 3,Slight Contest,14,6,0.4286
danilo gallinai,Free Throw / Short Range,Heavy Contest,60,25,0.4167
danilo gallinai,Free Throw / Short Range,Slight Contest,10,5,0.5
danilo gallinai,Mid-Range,Heavy Contest,19,6,0.3158
danilo gallinai,Mid-Range,Slight Contest,37,7,0.1892
danilo gallinai,Restricted Area (Layup),Heavy Contest,20,13,0.65
danny green,Above the Break 3,Heavy Contest,40,8,0.2
danny green,Above the Break 3,Slight Contest,111,40,0.3604
danny green,Above the Break 3,Wide Open,108,48,0.4444
danny green,Corner 3,Heavy Contest,17,6,0.3529
danny green,Corner 3,Slight Contest,31,10,0.3226
danny green,Corner 3,Wide Open,39,24,0.6154
danny green,Free Throw / Short Range,Heavy Contest,61,25,0.4098
danny green,Mid-Range,Heavy Contest,30,12,0.4
danny green,Mid-Range,Slight Contest,29,8,0.2759
danny green,Mid-Range,Wide Open,13,7,0.5385
danny green,Restricted Area (Layup),Heavy Contest,52,31,0.5962
danny green,Restricted Area (Layup),Slight Contest,12,9,0.75
dante cunningham,Free Throw / Short Range,Heavy Contest,35,12,0.3429
dante cunningham,Mid-Range,Heavy Contest,28,9,0.3214
dante cunningham,Mid-Range,Slight Contest,73,29,0.3973
dante cunningham,Mid-Range,Wide Open,51,23,0.451
dante cunningham,Restricted Area (Layup),Heavy Contest,36,23,0.6389
dante exum,Above the Break 3,Heavy Contest,12,3,0.25
dante exum,Above the Break 3,Slight Contest,62,15,0.2419
dante exum,Above the Break 3,Wide Open,95,33,0.3474
dante exum,Free Throw / Short Range,Heavy Contest,38,16,0.4211
dante exum,Free Throw / Short Range,Slight Contest,15,8,0.5333
dante exum,Mid-Range,Heavy Contest,10,2,0.2
dante exum,Mid-Range,Slight Contest,14,1,0.0714
dante exum,Mid-Range,Wide Open,10,2,0.2
dante exum,Restricted Area (Layup),Heavy Contest,10,7,0.7
darrell arthur,Above the Break 3,Slight Contest,22,6,0.2727
darrell arthur,Above the Break 3,Wide Open,68,19,0.2794
darrell arthur,Free Throw / Short Range,Heavy Contest,44,25,0.5682
darrell arthur,Free Throw / Short Range,Slight Contest,13,5,0.3846
darrell arthur,Mid-Range,Heavy Contest,27,12,0.4444
darrell arthur,Mid-Range,Slight Contest,70,29,0.4143
darrell arthur,Mid-Range,Wide Open,62,28,0.4516
darrell arthur,Restricted Area (Layup),Heavy Contest,19,13,0.6842
darren collison,Above the Break 3,Heavy Contest,39,13,0.3333
darren collison,Above the Break 3,Slight Contest,44,16,0.3636
darren collison,Above the Break 3,Wide Open,37,10,0.2703
darren collison,Corner 3,Slight Contest,15,10,0.6667
darren collison,Corner 3,Wide Open,17,7,0.4118
darren collison,Free Throw / Short Range,Heavy Contest,93,37,0.3978
darren collison,Free Throw / Short Range,Slight Contest,22,13,0.5909
darren collison,Mid-Range,Heavy Contest,79,32,0.4051
darren collison,Mid-Range,Slight Contest,83,41,0.494
darren collison,Mid-Range,Wide Open,28,17,0.6071
darren collison,Restricted Area (Layup),Heavy Contest,63,41,0.6508
david west,Free Throw / Short Range,Heavy Contest,127,56,0.4409
david west,Free Throw / Short Range,Slight Contest,30,12,0.4
david west,Mid-Range,Heavy Contest,42,12,0.2857
david west,Mid-Range,Slight Contest,135,60,0.4444
david west,Mid-Range,Wide Open,105,62,0.5905
david west,Restricted Area (Layup),Heavy Contest,51,35,0.6863
deandre jordan,Free Throw / Short Range,Heavy Contest,112,70,0.625
deandre jordan,Free Throw / Short Range,Slight Contest,17,16,0.9412
deandre jordan,Restricted Area (Layup),Heavy Contest,196,140,0.7143
deandre jordan,Restricted Area (Layup),Slight Contest,38,30,0.7895
deandre jordan,Restricted Area (Layup),Wide Open,18,16,0.8889
demarcus cousins,Free Throw / Short Range,Heavy Contest,237,97,0.4093
demarcus cousins,Free Throw / Short Range,Slight Contest,31,15,0.4839
demarcus cousins,Mid-Range,Heavy Contest,24,10,0.4167
demarcus cousins,Mid-Range,Slight Contest,119,33,0.2773
demarcus cousins,Mid-Range,Wide Open,101,42,0.4158
demarcus cousins,Restricted Area (Layup),Heavy Contest,256,154,0.6016
demarcus cousins,Restricted Area (Layup),Slight Contest,12,10,0.8333
demarre carroll,Above the Break 3,Heavy Contest,12,5,0.4167
demarre carroll,Above the Break 3,Slight Contest,63,19,0.3016
demarre carroll,Above the Break 3,Wide Open,55,23,0.4182
demarre carroll,Corner 3,Heavy Contest,12,5,0.4167
demarre carroll,Corner 3,Slight Contest,36,20,0.5556
demarre carroll,Corner 3,Wide Open,45,17,0.3778
demarre carroll,Free Throw / Short Range,Heavy Contest,99,48,0.4848
demarre carroll,Free Throw / Short Range,Slight Contest,13,7,0.5385
demarre carroll,Mid-Range,Heavy Contest,16,3,0.1875
demarre carroll,Mid-Range,Slight Contest,12,9,0.75
demarre carroll,Restricted Area (Layup),Heavy Contest,67,36,0.5373
demarre carroll,Restricted Area (Layup),Slight Contest,15,14,0.9333
dennis schroder,Above the Break 3,Slight Contest,31,12,0.3871
dennis schroder,Above the Break 3,Wide Open,48,18,0.375
dennis schroder,Free Throw / Short Range,Heavy Contest,177,73,0.4124
dennis schroder,Free Throw / Short Range,Slight Contest,27,15,0.5556
dennis schroder,Mid-Range,Heavy Contest,30,11,0.3667
dennis schroder,Mid-Range,Slight Contest,56,24,0.4286
dennis schroder,Mid-Range,Wide Open,14,7,0.5
dennis schroder,Restricted Area (Layup),Heavy Contest,48,29,0.6042
deron williams,Above the Break 3,Heavy Contest,30,11,0.3667
deron williams,Above the Break 3,Slight Contest,66,21,0.3182
deron williams,Above the Break 3,Wide Open,41,17,0.4146
deron williams,Corner 3,Wide Open,10,3,0.3
deron williams,Free Throw / Short Range,Heavy Contest,137,50,0.365
deron williams,Free Throw / Short Range,Slight Contest,21,11,0.5238
deron williams,Mid-Range,Heavy Contest,53,14,0.2642
deron williams,Mid-Range,Slight Contest,72,27,0.375
deron williams,Mid-Range,Wide Open,17,11,0.6471
deron williams,Restricted Area (Layup),Heavy Contest,44,21,0.4773
derrick favors,Free Throw / Short Range,Heavy Contest,236,119,0.5042
derrick favors,Free Throw / Short Range,Slight Contest,50,21,0.42
derrick favors,Free Throw / Short Range,Wide Open,17,11,0.6471
derrick favors,Mid-Range,Heavy Contest,24,7,0.2917
derrick favors,Mid-Range,Slight Contest,96,44,0.4583
derrick favors,Mid-Range,Wide Open,35,13,0.3714
derrick favors,Restricted Area (Layup),Heavy Contest,203,140,0.6897
derrick favors,Restricted Area (Layup),Slight Contest,14,13,0.9286
derrick rose,Above the Break 3,Heavy Contest,63,13,0.2063
derrick rose,Above the Break 3,Slight Contest,125,44,0.352
derrick rose,Above the Break 3,Wide Open,53,13,0.2453
derrick rose,Free Throw / Short Range,Heavy Contest,245,113,0.4612
derrick rose,Free Throw / Short Range,Slight Contest,33,13,0.3939
derrick rose,Mid-Range,Heavy Contest,49,16,0.3265
derrick rose,Mid-Range,Slight Contest,82,32,0.3902
derrick rose,Mid-Range,Wide Open,14,9,0.6429
derrick rose,Restricted Area (Layup),Heavy Contest,83,49,0.5904
derrick rose,Restricted Area (Layup),Slight Contest,10,8,0.8
derrick williams,Above the Break 3,Slight Contest,29,6,0.2069
derrick williams,Above the Break 3,Wide Open,26,10,0.3846
derrick williams,Free Throw / Short Range,Heavy Contest,68,26,0.3824
derrick williams,Free Throw / Short Range,Slight Contest,21,13,0.619
derrick williams,Mid-Range,Heavy Contest,10,4,0.4
derrick williams,Mid-Range,Slight Contest,25,8,0.32
derrick williams,Restricted Area (Layup),Heavy Contest,55,34,0.6182
devin harris,Above the Break 3,Heavy Contest,29,7,0.2414
devin harris,Above the Break 3,Slight Contest,82,28,0.3415
devin harris,Above the Break 3,Wide Open,83,25,0.3012
devin harris,Corner 3,Slight Contest,15,8,0.5333
devin harris,Corner 3,Wide Open,17,8,0.4706
devin harris,Free Throw / Short Range,Heavy Contest,80,36,0.45
devin harris,Free Throw / Short Range,Slight Contest,18,10,0.5556
devin harris,Mid-Range,Heavy Contest,20,6,0.3
devin harris,Mid-Range,Slight Contest,27,10,0.3704
devin harris,Restricted Area (Layup),Heavy Contest,31,20,0.6452
dirk nowtizski,Above the Break 3,Heavy Contest,28,6,0.2143
dirk nowtizski,Above the Break 3,Slight Contest,92,35,0.3804
dirk nowtizski,Above the Break 3,Wide Open,79,30,0.3797
dirk nowtizski,Free Throw / Short Range,Heavy Contest,149,73,0.4899
dirk nowtizski,Free Throw / Short Range,Slight Contest,29,17,0.5862
dirk nowtizski,Mid-Range,Heavy Contest,165,67,0.4061
dirk nowtizski,Mid-Range,Slight Contest,158,79,0.5
dirk nowtizski,Mid-Range,Wide Open,75,47,0.6267
dirk nowtizski,Restricted Area (Layup),Heavy Contest,25,15,0.6
dj augustin,Above the Break 3,Heavy Contest,46,9,0.1957
dj augustin,Above the Break 3,Slight Contest,62,27,0.4355
dj augustin,Above the Break 3,Wide Open,54,19,0.3519
dj augustin,Free Throw / Short Range,Heavy Contest,153,60,0.3922
dj augustin,Free Throw / Short Range,Slight Contest,27,15,0.5556
dj augustin,Mid-Range,Heavy Contest,29,10,0.3448
dj augustin,Mid-Range,Slight Contest,22,8,0.3636
dj augustin,Mid-Range,Wide Open,18,7,0.3889
dj augustin,Restricted Area (Layup),Heavy Contest,71,35,0.493
dj augustin,Restricted Area (Layup),Slight Contest,17,13,0.7647
donald sloan,Above the Break 3,Heavy Contest,43,11,0.2558
donald sloan,Above the Break 3,Slight Contest,48,17,0.3542
donald sloan,Above the Break 3,Wide Open,22,10,0.4545
donald sloan,Free Throw / Short Range,Heavy Contest,108,52,0.4815
donald sloan,Free Throw / Short Range,Slight Contest,11,6,0.5455
donald sloan,Mid-Range,Heavy Contest,33,8,0.2424
donald sloan,Mid-Range,Slight Contest,14,7,0.5
donald sloan,Restricted Area (Layup),Heavy Contest,34,21,0.6176
donatas motiejunas,Above the Break 3,Slight Contest,12,3,0.25
